"date","ipca","igp","ipa","alimbebs","capacidade","desemprego","comm","cambio","pimpf","pimpf.hiato","pimpf_saz","desemprego.hiato","capacidade.hiato","ipcaindice","lpimpf.hiato","lcapacidade.hiato","cambio.MSD.2","cambio.MSD.3","cambio.MSD.4","cambio.MSD.5","cambio.MSD.6","cambio.MSD.7","cambio.MSD.8","cambio.MSD.9","cambio.MSD.10","cambio.MSD.11","cambio.MSD.12"
2000-06-01,0.482247405187585,197.455,200.213,0.0178,81.8647117653028,0.100033591056438,64.4362742025608,1.9625,78.9629746642776,0.369513448152958,73.9237906336088,-0.00458738447156448,0.285465985208631,1614.62,0.00469325016778566,0.0034936253262563,3.69955626332526e-05,6.30226179748249e-05,0.000332512573726059,0.000311293066298166,0.000318103740044017,0.000308108644539151,0.000325917869047202,0.000516213175709423,0.000505052362228691,0.000587883912322893,0.000545950182417912
2000-07-01,0.403469095608362,198.699,201.799,0.0207,81.6941504898624,0.102160148093283,63.945196494789,1.9537,79.5528337418562,0.806145397406141,73.2616198347108,-0.00156132487550195,0.105805129565411,1640.62,0.0101830580794742,0.00129594773702379,0.000157724185442492,0.000116398115444355,0.00011606776874776,0.00032105070319416,0.000305278092092898,0.000311975094475809,0.000303995466605077,0.000320282908160464,0.000492112180245137,0.000484156985759406,0.000561827188051533
2000-08-01,0.541854942782695,199.501,202.375,0.0053,81.8224465030989,0.0995280464544603,60.9836461992125,2.0011,78.3092145386637,-0.463112678765754,70.684738292011,-0.0041716008930415,0.325953511001799,1662.11,-0.00589789739147761,0.00399823877328043,0.000379065789093967,0.000266125576002119,0.00020803067586361,0.000189439886422484,0.000348030312182029,0.000330656701382681,0.000333344252306504,0.000323876898884666,0.000336547453056554,0.000491277287233886,0.000484054600039571
2000-09-01,0.43723065207835,200.217,203.109,0.0016,81.368282708609,0.104460943388045,59.0334937333511,2.0882,79.2239958164234,0.521546800614431,80.1864903581267,-6.33639575172984e-05,0.0595916955372218,1665.93,0.00661163238548568,0.00075012288015941,0.00090417048700529,0.00069451473169238,0.000530947336223892,0.000431507064068731,0.000378768674833604,0.000487656355711627,0.000455001190820997,0.000443574070593471,0.000424030470685119,0.00042644428613225,0.000560788564705163
2000-10-01,0.575532096276777,202.093,205.457,-7e-04,81.0353751274834,0.1056560545423,59.394886237194,2.1917,78.0006554136127,-0.535219512368187,75.3358898071625,-0.000208699633375539,-0.0179690424851913,1668.26,-0.00681811260022158,-0.000194146559080011,0.000693575961196733,0.000623360093171612,0.000536320875145351,0.000437105730079967,0.000369879104307986,0.000333478764929413,0.000434416724435705,0.000411305425785803,0.00040539059408455,0.000391094910214132,0.000396052204413251
2000-11-01,0.632690490214911,204.306,207.949,-0.0048,80.7050790895901,0.113582632419305,59.9811472113176,2.2964,78.712347118046,0.403475608164129,81.7262369146006,0.00619689269622106,-0.0580566111869985,1673.6,0.00517517228535169,-0.00068657049727161,4.09231234811644e-05,0.000469086287950512,0.000472546805243228,0.000433078088407896,0.000367605931976317,0.000319911652472284,0.000294307286995495,0.000388382304104857,0.00037218557735303,0.000370364807482143,0.000360179246151127
2000-12-01,0.694351968479641,205.709,209.573,0.0063,80.6136003181738,0.109027869294139,58.4278398181113,2.375,78.1013006704035,0.0820223730366223,77.9686170798898,0.000290837380628184,0.144141593892471,1683.47,0.00110162790218826,0.00182026795354417,0.000304367479851871,0.000223491421736,0.000498971720524303,0.000495763047843718,0.000459003076714192,0.000399180515729083,0.000353501198193957,0.000327009590467737,0.000408406875518938,0.000391862162888725,0.000388553408379104
2001-01-01,1.06216484584268,208.415,212.959,5e-04,79.9175688659811,0.108115244797092,55.8989135324686,2.4652,77.767620526107,0.0737174624871813,81.3512727272727,-0.00189807075350551,-0.281969216139842,1693.07,0.00100864995126937,-0.00349924155625203,0.00124157298770055,0.000834417638953059,0.00064124805559086,0.000778080967850531,0.000728888866062338,0.000664076631062942,0.000586097695907377,0.00052472528252301,0.000483760427136506,0.000543507882940438,0.000517083479077618
2001-02-01,0.698389318007882,211.899,217.291,0.0117,79.7144657367432,0.109889986829898,56.1290813265519,2.5098,78.0252140167893,0.659771491535665,83.7127493112948,-0.00144016979253153,-0.276481780016894,1700.86,0.00855331509165147,-0.00344919742794758,0.00217556483089838,0.00164658589334748,0.00123996615537513,0.00100432078540095,0.001057836090649,0.000975706414430765,0.000888143515260239,0.000793932585766704,0.000717913924734841,0.000663110543273308,0.000702933201415512
2001-03-01,0.421906875429797,213.233,219.047,0.018,80.1254397545393,0.111678610194354,54.0407974023588,2.6709,76.8729075538852,-0.198978520675055,78.2797575757576,-0.000988235573928228,0.264423462757023,1707.32,-0.00253021047593904,0.00331295511888996,0.00236934659646931,0.00221107038336469,0.00180545979208493,0.00144838922195956,0.00121728090255034,0.00123272829031304,0.00113900329866408,0.00104302551226436,0.000942747476019763,0.000860110975967792,0.000798024788691975
2001-04-01,0.822227732988682,215.08,221.56,0.0058,79.6663680903099,0.115312844217682,50.3946720675826,2.7394,75.8429935273772,-1.05559903830289,81.2555371900826,0.00141357012920965,-0.140855081768194,1717.22,-0.0137722866232801,-0.00175774018993735,0.00172680116022336,0.00197007134169601,0.00195118299556087,0.00167867200009783,0.00140224449032454,0.00121074374963593,0.00122507735804259,0.00114261635794023,0.00105587504425286,0.000963545053849731,0.000886061797316261
2001-05-01,0.683463037874219,217.812,225.045,0.001,79.6363137441722,0.11575493274074,48.1728443833486,2.5423,76.4450458387467,-0.471588998977865,78.9259724517907,0.000922552179358202,-0.209717928831324,1724.26,-0.00609272647899761,-0.00261212011492429,0.00130696063768135,0.00163200092122,0.00183815361707533,0.00184942648509135,0.00163929340728374,0.00140798105502293,0.0012397008363331,0.001249224367506,0.00117259476646753,0.00109101371688563,0.00100344966963003
